cod_dep_com_5;CODDEP;nom_commune_maj;code_postal;Population totale
48004;48;ALTIER;;223
48005;48;ANTRENAS;;338
48007;48;ARZENC-D'APCHER;;50
48008;48;ARZENC-DE-RANDON;;202
48009;48;PEYRE EN AUBRAC;;2373
48010;48;AUROUX;;378
48012;48;LES MONTS-VERTS;;366
48013;48;BADAROUX;;1025
48015;48;PIED-DE-BORNE;;190
48016;48;BALSIEGES;;576
48017;48;BANASSAC-CANILHAC;;1103
48018;48;BARJAC;;787
48019;48;BARRE-DES-CEVENNES;;212
48020;48;BASSURELS;;65
48021;48;LA BASTIDE-PUYLAURENT;;157
48025;48;LES BESSONS;;451
48026;48;BLAVIGNAC;;266
48027;48;MONT LOZERE ET GOULET;;1088
48028;48;LES BONDONS;;154
48029;48;LE BORN;;148
48030;48;BRENOUX;;395
48031;48;BRION;;79
48032;48;LE BUISSON;;228
48034;48;LA CANOURGUE;;2220
48036;48;CASSAGNAS;;129
48037;48;CHADENET;;122
48038;48;BEL-AIR-VAL-D'ANCE;;550
48039;48;CHANAC;;1500
48041;48;CHASTANIER;;77
48042;48;CHASTEL-NOUVEL;;935
48043;48;CHATEAUNEUF-DE-RANDON;;535
48044;48;CHAUCHAILLES;;88
48045;48;CHAUDEYRAC;;303
48046;48;CHAULHAC;;69
48048;48;CHEYLARD-L'EVEQUE;;66
48050;48;BEDOUES-COCURES;;466
48051;48;LE COLLET-DE-DEZE;;741
48053;48;CUBIERES;;197
48054;48;CUBIERETTES;;55
48055;48;CULTURES;;187
48056;48;ESCLANEDES;;415
48058;48;LA FAGE-MONTIVERNOUX;;160
48059;48;LA FAGE-SAINT-JULIEN;;312
48061;48;FLORAC TROIS RIVIERES;;2110
48063;48;FONTANS;;229
48064;48;FOURNELS;;378
48065;48;FRAISSINET-DE-FOURQUES;;80
48067;48;GABRIAC;;102
48068;48;GABRIAS;;164
48069;48;GATUZIERES;;53
48070;48;GRANDRIEU;;766
48071;48;GRANDVALS;;67
48072;48;GREZES;;239
48073;48;LES HERMAUX;;99
48074;48;HURES-LA-PARADE;;242
48075;48;ISPAGNAC;;924
48077;48;JULIANGES;;49
48079;48;LAJO;;117
48080;48;LANGOGNE;48300;3080
48081;48;LANUEJOLS;;326
48082;48;LAUBERT;;102
48083;48;LES LAUBIES;;156
48085;48;LAVAL-DU-TARN;;98
48086;48;LUC;;214
48087;48;PRINSUEJOLS-MALBOUZON;;275
48088;48;LA MALENE;;141
48089;48;LE MALZIEU-FORAIN;;504
48090;48;LE MALZIEU-VILLE;;742
48091;48;MARCHASTEL;;53
48092;48;MARVEJOLS;48100;4928
48094;48;MASSEGROS CAUSSES GORGES;;987
48095;48;MENDE;48000;13147
48096;48;MEYRUEIS;48150;926
48097;48;MOISSAC-VALLEE-FRANCAISE;;225
48098;48;MOLEZON;;100
48099;48;BOURGS SUR COLAGNE;;2140
48100;48;MONTBEL;;120
48103;48;MONTRODAT;;1264
48104;48;NASBINALS;;589
48105;48;NAUSSAC-FONTANES;;387
48106;48;NOALHAC;;103
48107;48;PALHERS;;186
48108;48;LA PANOUSE;;78
48110;48;PAULHAC-EN-MARGERIDE;;106
48111;48;PELOUSE;;245
48112;48;PIERREFICHE;;169
48115;48;LE POMPIDOU;;166
48116;48;PONT DE MONTVERT - SUD MONT LOZERE;;586
48117;48;POURCHARESSES;;123
48119;48;PREVENCHERES;;263
48121;48;PRUNIERES;;249
48123;48;RECOULES-D'AUBRAC;;178
48124;48;RECOULES-DE-FUMAS;;104
48126;48;LACHAMP-RIBENNES;;370
48127;48;MONTS-DE-RANDON;;1312
48128;48;RIMEIZE;;614
48129;48;ROCLES;;235
48130;48;ROUSSES;;125
48131;48;LE ROZIER;;140
48132;48;SAINT-ALBAN-SUR-LIMAGNOLE;;1412
48135;48;SAINT-ANDRE-CAPCEZE;;182
48136;48;SAINT-ANDRE-DE-LANCIZE;;152
48137;48;SAINT-BAUZILE;;649
48138;48;SAINT-BONNET-DE-CHIRAC;;69
48139;48;SAINT BONNET-LAVAL;;253
48140;48;SAINT-CHELY-D'APCHER;;4800
48141;48;MAS-SAINT-CHELY;;113
48144;48;SAINTE-CROIX-VALLEE-FRANCAISE;;278
48145;48;SAINT-DENIS-EN-MARGERIDE;;163
48146;48;GORGES DU TARN CAUSSES;;942
48147;48;SAINT-ETIENNE-DU-VALDONNEZ;;694
48148;48;SAINT-ETIENNE-VALLEE-FRANCAISE;;532
48149;48;SAINTE-EULALIE;;38
48150;48;SAINT-FLOUR-DE-MERCOIRE;;202
48151;48;SAINT-FREZAL-D'ALBUGES;;66
48152;48;VENTALON EN CEVENNES;;272
48153;48;SAINT-GAL;;93
48155;48;SAINT-GERMAIN-DE-CALBERTE;;471
48156;48;SAINT-GERMAIN-DU-TEIL;;893
48157;48;SAINTE-HELENE;;111
48158;48;SAINT-HILAIRE-DE-LAVIT;;108
48160;48;SAINT-JEAN-LA-FOUILLOUSE;;163
48161;48;SAINT-JUERY;;71
48163;48;SAINT-JULIEN-DES-POINTS;;117
48165;48;SAINT-LAURENT-DE-MURET;;196
48166;48;CANS ET CEVENNES;;300
48167;48;SAINT-LAURENT-DE-VEYRES;;38
48168;48;SAINT-LEGER-DE-PEYRE;;195
48169;48;SAINT-LEGER-DU-MALZIEU;;221
48170;48;SAINT-MARTIN-DE-BOUBAUX;;203
48171;48;SAINT-MARTIN-DE-LANSUSCLE;;193
48173;48;SAINT-MICHEL-DE-DEZE;;233
48174;48;SAINT-PAUL-LE-FROID;;142
48175;48;SAINT-PIERRE-DE-NOGARET;;186
48176;48;SAINT-PIERRE-DES-TRIPIERS;;94
48177;48;SAINT-PIERRE-LE-VIEUX;;331
48178;48;SAINT-PRIVAT-DE-VALLONGUE;;228
48179;48;SAINT-PRIVAT-DU-FAU;;115
48181;48;SAINT-SATURNIN;;67
48182;48;SAINT-SAUVEUR-DE-GINESTOUX;;60
48185;48;LES SALELLES;;170
48187;48;LES SALCES;;102
48188;48;SERVERETTE;;249
48190;48;TERMES;;223
48191;48;LA TIEULE;;97
48192;48;TRELANS;;94
48193;48;VEBRON;;215
48194;48;VIALAS;;472
48198;48;VILLEFORT;48800;560
49002;49;ALLONNES;;3028
49003;49;TUFFALUN;;1789
49007;49;ANGERS;49000;158930
49008;49;ANGRIE;;956
49009;49;ANTOIGNE;;464
49010;49;ARMAILLE;;324
49011;49;ARTANNES-SUR-THOUET;;446
49012;49;AUBIGNE-SUR-LAYON;;379
49015;49;AVRILLE;49240;14800
49017;49;BARACE;;610
49018;49;BAUGE-EN-ANJOU;;12090
49020;49;BEAUCOUZE;;5546
49021;49;BEAUFORT-EN-ANJOU;;7383
49022;49;BEAULIEU-SUR-LAYON;;1397
49023;49;BEAUPREAU-EN-MAUGES;;24135
49026;49;BECON-LES-GRANITS;;2879
49027;49;BEGROLLES-EN-MAUGES;;2149
49028;49;BEHUARD;;131
49029;49;BLAISON-SAINT-SULPICE;;1321
49030;49;BLOU;;1007
49035;49;BOUCHEMAINE;49080;6915
49036;49;BOUILLE-MENARD;;771
49038;49;BOURG-L'EVEQUE;;245
49041;49;BRAIN-SUR-ALLONNES;;2074
49045;49;LA BREILLE-LES-PINS;;614
49048;49;BRIOLLAY;;3125
49050;49;BRISSAC LOIRE AUBANCE;;11125
49053;49;BROSSAY;;354
49054;49;CANDE;;2886
49055;49;CANTENAY-EPINARD;;2352
49056;49;CARBAY;;269
49057;49;CERNUSSON;;343
49058;49;LES CERQUEUX;;886
49060;49;BELLEVIGNE-LES-CHATEAUX;;3562
49061;49;CHALLAIN-LA-POTHERIE;;816
49063;49;CHALONNES-SUR-LOIRE;;6693
49064;49;CHAMBELLAY;;409
49067;49;CHENILLE-CHAMPTEUSSE;;350
49068;49;CHAMPTOCE-SUR-LOIRE;;1895
49069;49;OREE D'ANJOU;;16706
49070;49;CHANTELOUP-LES-BOIS;;704
49076;49;LA CHAPELLE-SAINT-LAUD;;770
49080;49;LES HAUTS-D'ANJOU;;8944
49082;49;CHAUDEFONDS-SUR-LAYON;;958
49086;49;TERRANJOU;;4078
49089;49;CHAZE-SUR-ARGOS;;1081
49090;49;CHEFFES;49125;986
49092;49;CHEMILLE-EN-ANJOU;;21432
49099;49;CHOLET;49300;55979
49100;49;CIZAY-LA-MADELEINE;;486
49102;49;CLERE-SUR-LAYON;;342
49107;49;CORNILLE-LES-CAVES;;483
49109;49;CORON;;1610
49110;49;CORZE;;1918
49112;49;LE COUDRAY-MACOUARD;;975
49113;49;COURCHAMPS;;528
49114;49;COURLEON;;149
49120;49;DENEE;;1407
49121;49;DENEZE-SOUS-DOUE;;489
49123;49;DISTRE;;1787
49125;49;DOUE-EN-ANJOU;;11376
49127;49;DURTAL;;3433
49129;49;ECOUFLANT;;4452
49130;49;ECUILLE;;674
49131;49;EPIEDS;;741
49132;49;ETRICHE;;1564
49135;49;FENEU;;2230
49138;49;LES BOIS D'ANJOU;;2659
49140;49;FONTEVRAUD-L'ABBAYE;;1553
49155;49;GREZ-NEUVILLE;;1472
49160;49;INGRANDES-LE FRESNE SUR LOIRE;;2723
49161;49;LA JAILLE-YVON;;340
49163;49;JARZE VILLAGES;;2780
49167;49;LES GARENNES SUR LOIRE;;4678
49170;49;JUVARDEIL;;819
49171;49;LA LANDE-CHASLES;;123
49174;49;HUILLE-LEZIGNE;;1336
49176;49;LE LION-D'ANGERS;;5099
49178;49;LOIRE;;897
49180;49;LONGUE-JUMELLES;;6952
49182;49;LOURESSE-ROCHEMENIER;;896
49183;49;VAL D'ERDRE-AUXENCE;;4987
49188;49;MARCE;;852
49192;49;MAULEVRIER;;3281
49193;49;LE MAY-SUR-EVRE;;3910
49194;49;MAZE-MILON;;6030
49195;49;MAZIERES-EN-MAUGES;;1285
49200;49;LONGUENEE-EN-ANJOU;;6477
49201;49;LA MENITRE;;2084
49205;49;MIRE;;984
49209;49;MONTIGNE-LES-RAIRIES;;443
49211;49;MONTILLIERS;;1245
49214;49;MONTREUIL-JUIGNE;49460;7782
49215;49;MONTREUIL-BELLAY;;3976
49216;49;MONTREUIL-SUR-LOIR;;596
49217;49;MONTREUIL-SUR-MAINE;;785
49218;49;MONTREVAULT-SUR-EVRE;;15985
49219;49;MONTSOREAU;;437
49220;49;MORANNES SUR SARTHE-DAUMERAY;;3722
49221;49;MOULIHERNE;;843
49222;49;MOZE-SUR-LOUET;;2058
49223;49;MURS-ERIGNE;49610;5761
49224;49;NEUILLE;;1001
49228;49;NOYANT-VILLAGES;;5713
49231;49;NUAILLE;;1491
49235;49;PARNAY;;439
49236;49;PASSAVANT-SUR-LAYON;;130
49237;49;LA PELLERINE;;134
49240;49;LA PLAINE;;1028
49241;49;LE PLESSIS-GRAMMOIRE;;2612
49244;49;MAUGES-SUR-LOIRE;;18399
49246;49;LES PONTS-DE-CE;;13360
49247;49;LA POSSONNIERE;;2489
49248;49;OMBREE D'ANJOU;;9221
49253;49;LE PUY-NOTRE-DAME;;1207
49257;49;LES RAIRIES;;1044
49259;49;ROCHEFORT-SUR-LOIRE;;2382
49260;49;LA ROMAGNE;;2033
49261;49;GENNES-VAL-DE-LOIRE;;8739
49262;49;ROU-MARSON;;661
49266;49;SAINT-AUGUSTIN-DES-BOIS;;1256
49267;49;SAINT-BARTHELEMY-D'ANJOU;;9438
49269;49;SAINT-CHRISTOPHE-DU-BOIS;;2854
49271;49;SAINT-CLEMENT-DE-LA-PLACE;;2126
49272;49;SAINT-CLEMENT-DES-LEVEES;;1106
49278;49;SAINTE-GEMMES-SUR-LOIRE;;3710
49283;49;SAINT-GEORGES-SUR-LOIRE;49170;3704
49284;49;SAINT-GERMAIN-DES-PRES;;1429
49288;49;SAINT-JEAN-DE-LA-CROIX;;232
49291;49;SAINT-JUST-SUR-DIVE;;381
49292;49;VAL-DU-LAYON;;3459
49294;49;SAINT-LAMBERT-LA-POTHERIE;;2954
49298;49;SAINT-LEGER-DE-LINIERES;;3757
49299;49;SAINT-LEGER-SOUS-CHOLET;;3088
49301;49;SEVREMOINE;;25715
49302;49;SAINT-MACAIRE-DU-BOIS;;456
49306;49;SAINT-MARTIN-DU-FOUILLOUX;;1697
49307;49;LOIRE-AUTHION;;16477
49308;49;SAINT-MELAINE-SUR-AUBANCE;;2181
49310;49;SAINT-PAUL-DU-BOIS;;616
49311;49;SAINT-PHILBERT-DU-PEUPLE;;1351
49321;49;SAINT-SIGISMOND;;395
49323;49;VERRIERES-EN-ANJOU;;7817
49326;49;SARRIGNE;;831
49328;49;SAUMUR;49400;27449
49329;49;SAVENNIERES;;1386
49330;49;SCEAUX-D'ANJOU;;1198
49331;49;SEGRE-EN-ANJOU BLEU;;18295
49332;49;LA SEGUINIERE;;4304
49333;49;SEICHES-SUR-LE-LOIR;;2972
49334;49;SERMAISE;;337
49336;49;SOMLOIRE;;899
49338;49;SOULAINES-SUR-AUBANCE;;1456
49339;49;SOULAIRE-ET-BOURG;;1531
49341;49;SOUZAY-CHAMPIGNY;;771
49343;49;LA TESSOUALLE;49280;3262
49344;49;THORIGNE-D'ANJOU;;1260
49345;49;BELLEVIGNE-EN-LAYON;;5866
49347;49;TIERCE;49125;4505
49352;49;TOUTLEMONDE;;1355
49353;49;TRELAZE;49800;15129
49355;49;TREMENTINES;49340;3141
49358;49;TURQUANT;;585
49359;49;LES ULMES;;592
49361;49;VARENNES-SUR-LOIRE;;1866
49362;49;VARRAINS;;1268
49364;49;VAUDELNAY;;1153
49367;49;ERDRE-EN-ANJOU;;5823
49368;49;VERNANTES;;2032
49369;49;VERNOIL-LE-FOURRIER;;1291
49370;49;VERRIE;;487
49371;49;VEZINS;;1756
49373;49;LYS-HAUT-LAYON;;7966
49374;49;VILLEBERNIER;;1469
49377;49;RIVES-DU-LOIR-EN-ANJOU;;5745
49378;49;VIVY;;2572
49381;49;YZERNAY;;1843
50002;50;AGNEAUX;50180;4592
50003;50;AGON-COUTAINVILLE;50230;2891
50004;50;AIREL;;552
50006;50;AMIGNY;;159
50008;50;ANCTOVILLE-SUR-BOSCQ;;461
50013;50;ANNEVILLE-EN-SAIRE;;395
50015;50;ANNOVILLE;;664
50016;50;APPEVILLE;;184
50019;50;AUCEY-LA-PLAINE;;425
50021;50;AUDOUVILLE-LA-HUBERT;;76
50022;50;AUMEVILLE-LESTRE;;115
50023;50;AUVERS;;686
50024;50;AUXAIS;;173
50025;50;AVRANCHES;50300;10819
50026;50;AZEVILLE;;81
50027;50;BACILLY;;983
50028;50;LA BALEINE;;104
50029;50;BARENTON;;1240
50030;50;BARFLEUR;;567
50031;50;BARNEVILLE-CARTERET;50270;2295
50032;50;LA BARRE-DE-SEMILLY;;1075
50033;50;BAUBIGNY;50270;145
50034;50;BAUDRE;;562
50036;50;BAUPTE;;437
50038;50;BEAUCHAMPS;;437
50039;50;BEAUCOUDRAY;;130
50040;50;BEAUFICEL;;129
50041;50;LA HAGUE;;11509
50042;50;BEAUVOIR;;438
50044;50;BELVAL;;323
50045;50;BENOITVILLE;;631
50046;50;BERIGNY;;433
50048;50;BESLON;;565
50049;50;BESNEVILLE;;679
50050;50;BEUVRIGNY;;138
50052;50;BEUZEVILLE-LA-BASTILLE;;145
50054;50;BIEVILLE;;195
50055;50;BINIVILLE;;115
50058;50;BLAINVILLE-SUR-MER;;1665
50059;50;BLOSVILLE;;325
50060;50;LA BLOUTIERE;;444
50062;50;BOISYVON;;116
50064;50;LA BONNEVILLE;;185
50066;50;JULLOUVILLE;50610;2446
50069;50;BOURGUENOLLES;;357
50070;50;BOUTTEVILLE;;79
50072;50;BRAINVILLE;;218
50074;50;BRECEY;50370;2285
50076;50;BREHAL;;3542
50077;50;BRETTEVILLE;;1081
50078;50;BRETTEVILLE-SUR-AY;;415
50079;50;BREUVILLE;;418
50081;50;BREVILLE-SUR-MER;;800
50082;50;BRICQUEBEC-EN-COTENTIN;;5976
50083;50;BRICQUEBOSQ;;607
50084;50;BRICQUEVILLE-LA-BLOUETTE;;562
50085;50;BRICQUEVILLE-SUR-MER;;1264
50086;50;BRILLEVAST;;329
50087;50;BRIX;;2208
50088;50;BROUAINS;;137
50090;50;BUAIS-LES-MONTS;;621
50092;50;CAMBERNON;;720
50093;50;CAMETOURS;;424
50094;50;CAMPROND;;420
50095;50;CANISY;;1823
50096;50;CANTELOUP;;217
50097;50;CANVILLE-LA-ROCQUE;;123
50098;50;CARANTILLY;;637
50099;50;CARENTAN-LES-MARAIS;;10233
50101;50;CARNEVILLE;;241
50102;50;CAROLLES;;764
50105;50;CATTEVILLE;;102
50106;50;CAVIGNY;;270
50108;50;CEAUX;;426
50109;50;CERENCES;;1818
50110;50;CERISY-LA-FORET;;1055
50111;50;CERISY-LA-SALLE;;1020
50112;50;LA CHAISE-BAUDOUIN;;472
50115;50;LE GRIPPON;;394
50117;50;CHAMPEAUX;;363
50118;50;CHAMPREPUS;;334
50120;50;CHANTELOUP;;363
50121;50;LA CHAPELLE-CECELIN;;248
50124;50;LA CHAPELLE-UREE;;168
50126;50;CHAVOY;;140
50129;50;CHERBOURG-EN-COTENTIN;;80912
50130;50;CHERENCE-LE-HERON;;433
50135;50;CLITOURPS;;229
50137;50;LA COLOMBE;;641
50138;50;COLOMBY;;560
50139;50;CONDE-SUR-VIRE;;4205
50142;50;VICQ-SUR-MER;;1067
50143;50;COUDEVILLE-SUR-MER;;893
50144;50;COULOUVRAY-BOISBENATRE;;545
50145;50;COURCY;;605
50146;50;COURTILS;;237
50147;50;COUTANCES;50200;9581
50148;50;COUVAINS;;548
50149;50;COUVILLE;;1200
50150;50;CRASVILLE;;231
50151;50;CREANCES;;2122
50152;50;LES CRESNAYS;;228
50155;50;CROLLON;;311
50156;50;CROSVILLE-SUR-DOUVE;;66
50158;50;CUVES;;289
50159;50;DANGY;;697
50161;50;LE DEZERT;;608
50162;50;DIGOSVILLE;;1642
50164;50;DOMJEAN;;1032
50165;50;DONVILLE-LES-BAINS;50350;3183
50166;50;DOVILLE;;342
50167;50;DRAGEY-RONTHON;;826
50168;50;DUCEY-LES CHERIS;;2860
50169;50;ECAUSSEVILLE;;104
50172;50;EMONDEVILLE;;358
50174;50;EQUILLY;;205
50175;50;EROUDEVILLE;;204
50176;50;L'ETANG-BERTRAND;;360
50177;50;ETIENVILLE;;378
50178;50;FERMANVILLE;;1287
50181;50;FEUGERES;;338
50182;50;LA FEUILLIE;;295
50183;50;FIERVILLE-LES-MINES;;352
50184;50;FLAMANVILLE;;1788
50185;50;FLEURY;;1069
50186;50;FLOTTEMANVILLE;;226
50188;50;FOLLIGNY;;1110
50190;50;FONTENAY-SUR-MER;;174
50192;50;FOURNEAUX;;130
50193;50;LE FRESNE-PORET;;221
50194;50;FRESVILLE;;378
50195;50;GATHEMO;;256
50196;50;GATTEVILLE-LE-PHARE;;508
50197;50;GAVRAY-SUR-SIENNE;;1981
50198;50;GEFFOSSES;;482
50199;50;GENETS;;451
50200;50;GER;;815
50205;50;LA GODEFROY;;286
50207;50;GOLLEVILLE;;177
50208;50;GONFREVILLE;;158
50209;50;GONNEVILLE-LE THEIL;;1555
50210;50;GORGES;;350
50214;50;GOUVETS;;281
50215;50;GOUVILLE-SUR-MER;50560;3317
50216;50;GRAIGNES-MESNIL-ANGOT;;896
50217;50;LE GRAND-CELLAND;;612
50218;50;GRANVILLE;50400;13187
50219;50;GRATOT;;679
50221;50;GRIMESNIL;;61
50222;50;GROSVILLE;;806
50225;50;LE GUISLAIN;;144
50227;50;LE HAM;;315
50228;50;HAMBYE;;1137
50229;50;HAMELIN;;88
50230;50;HARDINVAST;;917
50231;50;HAUTEVILLE-SUR-MER;;709
50232;50;HAUTEVILLE-LA-GUICHARD;;491
50233;50;HAUTTEVILLE-BOCAGE;;164
50234;50;LA HAYE-BELLEFOND;;77
50235;50;LA HAYE-D'ECTOT;;276
50236;50;LA HAYE;;4089
50237;50;LA HAYE-PESNEL;;1283
50238;50;HEAUVILLE;;463
50239;50;THEREVAL;;1833
50240;50;HELLEVILLE;;555
50241;50;HEMEVEZ;;186
50243;50;HEUGUEVILLE-SUR-SIENNE;;515
50246;50;HIESVILLE;;71
50247;50;HOCQUIGNY;;193
50251;50;HUBERVILLE;;375
50252;50;HUDIMESNIL;;924
50253;50;HUISNES-SUR-MER;;177
50256;50;ISIGNY-LE-BUAT;;3323
50258;50;JOGANVILLE;;115
50259;50;JUILLEY;;667
50260;50;JUVIGNY LES VALLEES;;1730
50261;50;LAMBERVILLE;;171
50262;50;LA LANDE-D'AIROU;;536
50263;50;LAPENTY;;374
50265;50;LAULNE;;198
50266;50;LENGRONNE;;423
50267;50;LESSAY;50430;2291
50268;50;LESTRE;;254
50269;50;LIESVILLE-SUR-DOUVE;;212
50270;50;LIEUSAINT;;411
50271;50;LINGEARD;;87
50272;50;LINGREVILLE;;1038
50273;50;MONTSENELLE;;1432
50274;50;LES LOGES-MARCHIS;;1165
50275;50;LES LOGES-SUR-BRECEY;;132
50276;50;LOLIF;;602
50277;50;LONGUEVILLE;;605
50278;50;LE LOREUR;;289
50279;50;LE LOREY;;615
50281;50;LA LUCERNE-D'OUTREMER;;791
50282;50;LE LUOT;;308
50283;50;LA LUZERNE;;75
50285;50;MAGNEVILLE;;317
50288;50;MARCEY-LES-GREVES;;1323
50289;50;MARCHESIEUX;;732
50290;50;MARCILLY;;331
50291;50;MARGUERAY;;125
50292;50;MARIGNY-LE-LOZON;;2745
50294;50;MARTINVAST;;1343
50295;50;MAUPERTUIS;;145
50296;50;MAUPERTUS-SUR-MER;;229
50297;50;LA MEAUFFE;;1049
50298;50;MEAUTIS;;659
50299;50;LE MESNIL;;227
50300;50;LE MESNIL-ADELEE;;171
50302;50;LE MESNIL-AMEY;;293
50304;50;LE MESNIL-AUBERT;;202
50305;50;LE MESNIL-AU-VAL;;751
50310;50;LE MESNIL-EURY;;174
50311;50;LE MESNIL-GARNIER;;234
50312;50;LE MESNIL-GILBERT;;138
50315;50;LE MESNILLARD;;256
50317;50;LE MESNIL-OZENNE;;275
50321;50;LE MESNIL-ROUXELIN;;520
50324;50;LE MESNIL-VENERON;;114
50326;50;LE MESNIL-VILLEMAN;;236
50327;50;LA MEURDRAQUIERE;;192
50328;50;MILLIERES;;790
50332;50;LES MOITIERS-D'ALLONNE;;726
50334;50;MONTABOT;;279
50335;50;MONTAIGU-LA-BRISETTE;;510
50336;50;MONTAIGU-LES-BOIS;;230
50338;50;MONTBRAY;;303
50340;50;MONTCUIT;;193
50341;50;MONTEBOURG;;2210
50342;50;MONTFARVILLE;;829
50345;50;MONTHUCHON;;711
50347;50;MONTJOIE-SAINT-MARTIN;;238
50349;50;MONTMARTIN-SUR-MER;;1409
50350;50;MONTPINCHON;;528
50351;50;MONTRABOT;;94
50352;50;MONTREUIL-SUR-LOZON;;341
50353;50;LE MONT-SAINT-MICHEL;;29
50356;50;MOON-SUR-ELLE;50680;824
50357;50;MORIGNY;;73
50359;50;MORTAIN-BOCAGE;;3194
50360;50;MORVILLE;;288
50361;50;LA MOUCHE;;246
50362;50;MOULINES;;290
50363;50;MOYON VILLAGES;;1486
50364;50;MUNEVILLE-LE-BINGARD;;715
50365;50;MUNEVILLE-SUR-MER;;499
50368;50;NAY;;70
50369;50;NEGREVILLE;;844
50370;50;NEHOU;;618
50371;50;LE NEUFBOURG;;419
50372;50;NEUFMESNIL;;183
50373;50;NEUVILLE-AU-PLAIN;;93
50374;50;NEUVILLE-EN-BEAUMONT;;28
50376;50;NICORPS;;401
50378;50;NOTRE-DAME-DE-CENILLY;;643
50379;50;NOTRE-DAME-DE-LIVOYE;;162
50382;50;NOUAINVILLE;;652
50384;50;OCTEVILLE-L'AVENEL;;224
50387;50;ORGLANDES;;366
50388;50;ORVAL SUR SIENNE;;1185
50389;50;OUVILLE;;455
50390;50;OZEVILLE;;157
50391;50;GRANDPARIGNY;;2735
50393;50;PERCY-EN-NORMANDIE;;2706
50394;50;PERIERS;50190;2287
50395;50;LA PERNELLE;;275
50397;50;PERRIERS-EN-BEAUFICEL;;216
50398;50;LE PERRON;;203
50399;50;LE PETIT-CELLAND;;182
50400;50;PICAUVILLE;;3300
50401;50;PIERREVILLE;;752
50402;50;LES PIEUX;;3308
50403;50;PIROU;50770;1469
50405;50;LE PLESSIS-LASTELLE;;247
50407;50;POILLEY;;966
50408;50;PONTAUBAULT;;582
50409;50;PONT-HEBERT;;2134
50410;50;PONTORSON;50170;4396
50411;50;PONTS;;693
50412;50;PORT-BAIL-SUR-MER;;2624
50413;50;PRECEY;;580
50417;50;QUETTEHOU;;1809
50419;50;QUETTREVILLE-SUR-SIENNE;;3264
50420;50;QUIBOU;;888
50421;50;QUINEVILLE;;273
50422;50;RAIDS;;193
50423;50;RAMPAN;;207
50425;50;RAUVILLE-LA-BIGOT;;1142
50426;50;RAUVILLE-LA-PLACE;;376
50428;50;REFFUVEILLE;;517
50429;50;REGNEVILLE-SUR-MER;;773
50430;50;REIGNEVILLE-BOCAGE;;42
50431;50;REMILLY LES MARAIS;;1084
50433;50;REVILLE;;1024
50435;50;ROCHEVILLE;;612
50436;50;ROMAGNY FONTENAY;;1321
50437;50;RONCEY;;809
50442;50;LE ROZEL;;256
50443;50;SACEY;;526
50444;50;SAINT-AMAND-VILLAGES;;2557
50445;50;SAINT-ANDRE-DE-BOHON;;366
50446;50;SAINT-ANDRE-DE-L'EPINE;;557
50447;50;SAINT-AUBIN-DES-PREAUX;;471
50448;50;SAINT-AUBIN-DE-TERREGATTE;;678
50450;50;SAINT-BARTHELEMY;;340
50451;50;SAINT-BRICE;;129
50452;50;SAINT-BRICE-DE-LANDELLES;;686
50453;50;SAINTE-CECILE;;803
50454;50;SAINT-CHRISTOPHE-DU-FOC;;432
50455;50;SAINT-CLAIR-SUR-L'ELLE;;981
50456;50;SAINT-CLEMENT-RANCOUDRAY;;557
50457;50;SAINTE-COLOMBE;;201
50461;50;SAINT-CYR;;207
50462;50;SAINT-CYR-DU-BAILLEUL;;377
50463;50;SAINT-DENIS-LE-GAST;;535
50464;50;SAINT-DENIS-LE-VETU;;637
50467;50;SAINT-FLOXEL;;507
50468;50;SAINT-FROMOND;;785
50469;50;SAINTE-GENEVIEVE;;320
50471;50;SAINT-GEORGES-DE-LA-RIVIERE;;295
50472;50;SAINT-GEORGES-DE-LIVOYE;;214
50473;50;SAINT-GEORGES-D'ELLE;;397
50474;50;SAINT-GEORGES-DE-ROUELLEY;;556
50475;50;SAINT-GEORGES-MONTCOCQ;;1001
50476;50;SAINT-GERMAIN-D'ELLE;;226
50478;50;SAINT-GERMAIN-DE-TOURNEBUT;;433
50479;50;SAINT-GERMAIN-DE-VARREVILLE;;114
50480;50;SAINT-GERMAIN-LE-GAILLARD;;780
50481;50;SAINT-GERMAIN-SUR-AY;50430;918
50482;50;SAINT-GERMAIN-SUR-SEVES;;165
50483;50;SAINT-GILLES;;983
50484;50;SAINT-HILAIRE-DU-HARCOUET;50600;6182
50486;50;SAINT-JACQUES-DE-NEHOU;;628
50487;50;SAINT-JAMES;;5016
50488;50;SAINT-JEAN-DE-DAYE;;643
50489;50;SAINT-JEAN-DE-LA-HAIZE;;545
50490;50;SAINT-JEAN-DE-LA-RIVIERE;;363
50491;50;SAINT-JEAN-DE-SAVIGNY;;453
50492;50;SAINT-JEAN-D'ELLE;;2553
50493;50;SAINT-JEAN-DES-CHAMPS;;1480
50495;50;SAINT-JEAN-DU-CORAIL-DES-BOIS;;80
50496;50;SAINT-JEAN-LE-THOMAS;;392
50498;50;SAINT-JOSEPH;;824
50499;50;SAINT-LAURENT-DE-CUVES;;488
50500;50;SAINT-LAURENT-DE-TERREGATTE;;666
50502;50;SAINT-LO;50000;19963
50504;50;SAINT-LOUET-SUR-VIRE;;207
50505;50;SAINT-LOUP;;714
50506;50;SAINT-MALO-DE-LA-LANDE;;486
